audio,phonemes,ipa
arabic_speech_corpus/wav/ARA NORM  0117.wav,sil w a' h u0 m aa sil < a l m a g r i0 b ii0' y u0 < a TT AA' h i1 r b i0' n j a ll uu0' n sil E aa' m a < a' l f i1 n w a t i0' s E i0 m i0' < a t i1 n w a s a' b E a t i1 n w a ^ a m aa n ii0' n sil w a ll u0 b n aa n ii0' y u0 < a m ii0' n m a E l uu0' f sil E aa' m a < a' l f i1 n w a t i0' s E i0 m i0' < a t i1 n w a < a r b a' E a t i1 n w a t i0 s E ii0' n sil, w a h u m ɑ  ʔ a l m a ɣ r i b i j u ʔ a t ɑ h ɪ r b i n ʒ a l u n  ʕ ɑ m a ʔ a l f ɪ n w a t i s ʕ i m i ʔ a t ɪ n w a s a b ʕ a t ɪ n w a θ a m ɑ n i n  w a l u b n ɑ n i j u ʔ a m i n m a ʕ l u f  ʕ ɑ m a ʔ a l f ɪ n w a t i s ʕ i m i ʔ a t ɪ n w a ʔ a r b a ʕ a t ɪ n w a t i s ʕ i n 
arabic_speech_corpus/wav/ARA NORM  1250.wav,sil t a ll UU0 S A' ww a r a sil w a t a ll UU0' S A r a sil w a t u0 ll UU0' S A sil t A S A' ll uu0 sil, t a l u sˤ ɑ w a r a  w a t a l u sˤ ɑ r a  w a t u l u sˤ ɑ  t ɑ sˤ ɑ l u 
arabic_speech_corpus/wav/ARA NORM  1011.wav,sil < a' E l a n a t m u0 n A ZZ A' m a t u0 SS I0' HH a t i0 l E aa l a m ii0' y a t i0 < a' nn a h u0 m i0' n a l m U0 q A' rr a r i0 sil < i0 r s aa' l u0 m i0 < aa' t i0 < aa l aa' f i0 l j u0 r E aa' t i0 sil m i0' n l I0 q AA H aa' t i1 n m U0 D AA' dd a t i1 n l i0 f ii0 r uu0' s i0 < ii0 b uu0' l aa sil < i0' l aa < a f r ii0' q y aa f i0 nn I0' S f i0 l < a' ww a l i0 m i0' n a l E aa' m i0 l q AA' d i0 m i0 sil, ʔ a ʕ l a n a t m u n ɑ ðˤ ɑ m a t u sˤ i ħ a t i l ʕ ɑ l a m i j a t i ʔ a n a h u m i n a l m o̞ q ɑ r a r i  ʔ i r s ɑ l u m i ʔ ɑ t i ʔ ɑ l ɑ f i l ʒ u r ʕ ɑ t i  m i n l i q ɑ ħ ɑ t ɪ n m o̞ dˤ ɑ d a t ɪ n l i f i r u s i ʔ i b u l ɑ  ʔ i l ɑ ʔ a f r i q j ɑ f i n i sˤ f i l ʔ a w a l i m i n a l ʕ ɑ m i l q ɑ d i m i 
arabic_speech_corpus/wav/ARA NORM  0844.wav,sil b a w S b a r a sil w a t a b a w SS A r a sil w a t u0 b a' w S A b u1 n sil w a s a' bb u1 n sil t A S A rr u0 b a uu0 sil, b a w sˤ b a r a  w a t a b a w sˤ ɑ r a  w a t u b a w sˤ ɑ b o̞ n  w a s a b o̞ n  t ɑ sˤ ɑ r u b a u 
arabic_speech_corpus/wav/ARA NORM  0955.wav,sil m u0 t A q A dd i0' m a t a n b i0 * a' l i0 k a b i0 f aa' r I0 q I1 n k a b ii0' r i1 n E a' l aa m uu0' s k uu0 sil < a' ll a t i0 H a' ll a t ^ aa n ii0' y a t a n sil b i0 ^ a m aa n i0' y a t i1 n w a < a r b a E ii0' n a m i0 l y aa r d ii0' r a n sil w a' E a l aa n y uu0 y uu0' r k sil ^ a l aa' ^ a t a n w a < a r b a E ii0' n a m i0 l y aa r d ii0' r a n sil, m u t ɑ q ɑ d i m a t a n b i ð a l i k a b i f ɑ r i q ɪ n k a b i r ɪ n ʕ a l ɑ m u s k u  ʔ a l a t i ħ a l a t θ ɑ n i j a t a n  b i θ a m ɑ n i j a t ɪ n w a ʔ a r b a ʕ i n a m i l j ɑ r d i r a n  w a ʕ a l ɑ n j u j u r k  θ a l ɑ θ a t a n w a ʔ a r b a ʕ i n a m i l j ɑ r d i r a n 
arabic_speech_corpus/wav/ARA NORM  1247.wav,sil t a ll A S A' ww a r a sil w a t a ll A' S A r a sil w a t u0' ll A S A sil t A S A' ll a sil, t a l ɑ sˤ ɑ w a r a  w a t a l ɑ sˤ ɑ r a  w a t u l ɑ sˤ ɑ  t ɑ sˤ ɑ l a 
arabic_speech_corpus/wav/ARA NORM  0413.wav,sil w a s t a' g r A q A f ii0' * aa' l i0 k a ^ a m aa' n ii0 s a n a w aa' t i1 n sil b a' d < a n m i0' n E aa' m i0 < a l f a' y n i0 b i0 E a' m a l i0 x A' m s i0 s aa E aa' t i1 n y a w m ii0' y a n sil, w a s t a ɣ r ɑ q ɑ f i ð ɑ l i k a θ a m ɑ n i s a n a w ɑ t ɪ n  b a d ʔ a n m i n ʕ ɑ m i ʔ a l f a j n i b i ʕ a m a l i x ɑ m s i s ɑ ʕ ɑ t ɪ n j a w m i j a n 
arabic_speech_corpus/wav/ARA NORM  1641.wav,sil H i0' s b a r a sil w a t a H i0' ss a r a sil w a t i0 H I0 S uu0' H i1 n sil w a s a' HH i1 n sil t a s a' rr u0 H i0 sil, ħ i s b a r a  w a t a ħ i s a r a  w a t i ħ i sˤ u ħ ɪ n  w a s a ħ ɪ n  t a s a r u ħ i 
arabic_speech_corpus/wav/ARA NORM  0082.wav,sil $ a' kk a l a b a' y t u0 l E a n k a b uu0' t i0 n a m uu0' * a j a n l i0 m a d ii0' n a t i1 n t a E t a' m i0 d u0 E a' l aa l < a $ k aa' l i0 l h a n d a s ii0' y a t i0 l m u0 T a n AA Z I0' r a t i0 sil w a t a r t a' k i0 z u0 E a' l aa m u0 r aa E aa' t i0 ^ a l aa' ^ a t i0 E a n AA' S I0 r a < a s aa s ii0' y a t i1 n t a t a E a' ll A q U0 b i0 x t i0 y aa' r i0 l m a k aa' n i0 sil w A t A r ii0' q A t I0 l b i0 n aa' < i0 w a l m A w aa' dd i0 m u0 s t a E m a' l a t i0 w a $$ a' k l i0 l m u0 t a w aa' z i0 n i0 sil, ʃ a k a l a b a j t u l ʕ a n k a b u t i n a m u ð a ʒ a n l i m a d i n a t ɪ n t a ʕ t a m i d u ʕ a l ɑ l ʔ a ʃ k ɑ l i l h a n d a s i j a t i l m u t a n ɑ ðˤ i r a t i  w a t a r t a k i z u ʕ a l ɑ m u r ɑ ʕ ɑ t i θ a l ɑ θ a t i ʕ a n ɑ sˤ i r a ʔ a s ɑ s i j a t ɪ n t a t a ʕ a l ɑ q o̞ b i x t i j ɑ r i l m a k ɑ n i  w ɑ t ɑ r i q ɑ t i l b i n ɑ ʔ i w a l m ɑ w ɑ d i m u s t a ʕ m a l a t i w a ʃ a k l i l m u t a w ɑ z i n i 
arabic_speech_corpus/wav/ARA NORM  0206.wav,sil < I0 T l aa' l a t u1 n E a' l aa < a H w aa' l i0 TT A' q s i0 n u0 t aa b i0' E u0 h aa m a' E a x AA' l i1 d S AA' l i1 H sil, ʔ i t l ɑ l a t o̞ n ʕ a l ɑ ʔ a ħ w ɑ l i t ɑ q s i n u t ɑ b i ʕ u h ɑ m a ʕ a x ɑ l ɪ d sˤ ɑ l ɪ ħ 
arabic_speech_corpus/wav/ARA NORM  1465.wav,sil r A' S b a r a sil w a t a r A' SS A r a sil w a t u0 r A' S A r u1 n sil w a s a' rr u1 n sil t A S A' rr u0 r a sil, r ɑ sˤ b a r a  w a t a r ɑ sˤ ɑ r a  w a t u r ɑ sˤ ɑ r o̞ n  w a s a r o̞ n  t ɑ sˤ ɑ r u r a 
arabic_speech_corpus/wav/ARA NORM  1496.wav,sil S U0' S b a r a sil w a t A S U0' SS A r a sil w a t U0 S U0' S A S U1 n sil w a s A' SS U1 n sil t A S A' rr U0 S U0 sil, sˤ o̞ sˤ b a r a  w a t ɑ sˤ o̞ sˤ ɑ r a  w a t o̞ sˤ o̞ sˤ ɑ sˤ o̞ n  w a s ɑ sˤ o̞ n  t ɑ sˤ ɑ r o̞ sˤ o̞ 
arabic_speech_corpus/wav/ARA NORM  0147.wav,sil w a m u0' n * u0 * aa' l i0 k a tt aa r ii0' x sil w a tt i0 m ^ aa' l u0 m a E r uu0' D U1 n h u0 n aa' k sil, w a m u n ð u ð ɑ l i k a t ɑ r i x  w a t i m θ ɑ l u m a ʕ r u dˤ o̞ n h u n ɑ k 
arabic_speech_corpus/wav/ARA NORM  0468.wav,sil w a < a' H r a z a m a' s r a H i0 sil < a l m a' r k a z a l s ^ aa' n i0 sil f ii0' < a' r b a E i1 n w a < a r b a E ii0' n a ^ aa n i0' y a t a n sil uu0 s a' b E a t i1 n uu0 s a b E ii0' n a j u0' z < a n m i0' n a l m i0' < a t i0 sil x A' l f a l < a m i0 r i0 k ii0' y sil l aa $ uu0' n m ii0 r ii0' t sil < a' ll a * ii0 s a' jj a l a < a' r b a E a n w a < a r b a E ii0' n a ^ aa n i0' y a t a n sil uu0 < a' r b a E a n uu0 < a r b a E ii0' n a j u0' z < a n m i0' n a l m i0' < a t i0 sil w a < a m aa' m a tt i0 $ ii0 k ii0' y i0 sil b aa' f i1 l m aa $ l aa' k sil < a' r b a E a n w a < a r b a E ii0' n a ^ aa n i0' y a t a n sil uu0 t i0' s E a t a n uu0 s a b E ii0' n a j u0' z < a n m i0' n a l m i0' < a t i0 sil, w a ʔ a ħ r a z a m a s r a ħ i  ʔ a l m a r k a z a l s θ ɑ n i  f i ʔ a r b a ʕ ɪ n w a ʔ a r b a ʕ i n a θ ɑ n i j a t a n  u s a b ʕ a t ɪ n u s a b ʕ i n a ʒ u z ʔ a n m i n a l m i ʔ a t i  x ɑ l f a l ʔ a m i r i k i j  l ɑ ʃ u n m i r i t  ʔ a l a ð i s a ʒ a l a ʔ a r b a ʕ a n w a ʔ a r b a ʕ i n a θ ɑ n i j a t a n  u ʔ a r b a ʕ a n u ʔ a r b a ʕ i n a ʒ u z ʔ a n m i n a l m i ʔ a t i  w a ʔ a m ɑ m a t i ʃ i k i j i  b ɑ f ɪ l m ɑ ʃ l ɑ k  ʔ a r b a ʕ a n w a ʔ a r b a ʕ i n a θ ɑ n i j a t a n  u t i s ʕ a t a n u s a b ʕ i n a ʒ u z ʔ a n m i n a l m i ʔ a t i 
arabic_speech_corpus/wav/ARA NORM  1055.wav,sil H aa' w a l a j u0' z < u1 n k a b ii0' r u1 n m i0' n a ll u0 b n aa n ii0 y ii0' n a t a n aa' s ii0 n I0 q m a' t i0 h i1 m E a' l a l H u0 k uu0' m a t i0 sil < a' ll a t ii0 f a' $ i0 l a t f ii0' t a < m ii0' n i0 n A' q l i1 n m a jj aa n ii0' y i1 n sil l i0 m u0 b aa r a y aa' t i0 l m uu0 n d y aa' l i0 f i0 l b a r aa z ii0' l i0 sil, ħ ɑ w a l a ʒ u z ʔ o̞ n k a b i r o̞ n m i n a l u b n ɑ n i j i n a t a n ɑ s i n i q m a t i h ɪ m ʕ a l a l ħ u k u m a t i  ʔ a l a t i f a ʃ i l a t f i t a ʔ m i n i n ɑ q l ɪ n m a ʒ ɑ n i j ɪ n  l i m u b ɑ r a j ɑ t i l m u n d j ɑ l i f i l b a r ɑ z i l i 
arabic_speech_corpus/wav/ARA NORM  0648.wav,sil w a < a $ aa' r a l b aa H i0 ^ uu0' n a < i0' l aa < a' nn a h u1 m S A' n a E uu0 rr U0 q AA' q A t A m i0' n m aa' dd a t i1 n t u0 H aa' k i0 l < a n s i0' j a t a < a rr a' x w a t a l m u0 H ii0' T A t A b i0 l E a m uu0' d i0 l f I0 q r ii0' y i0 sil, w a ʔ a ʃ ɑ r a l b ɑ ħ i θ u n a ʔ i l ɑ ʔ a n a h o̞ m sˤ ɑ n a ʕ u r o̞ q ɑ q ɑ t ɑ m i n m ɑ d a t ɪ n t u ħ ɑ k i l ʔ a n s i ʒ a t a ʔ a r a x w a t a l m u ħ i t ɑ t ɑ b i l ʕ a m u d i l f i q r i j i 
arabic_speech_corpus/wav/ARA NORM  1217.wav,sil t a gg AA S A' ww a r a sil w a t a gg AA' S A r a sil w a t u0 gg AA' S A sil t A S A' gg A sil, t a ɣ ɑ sˤ ɑ w a r a  w a t a ɣ ɑ sˤ ɑ r a  w a t u ɣ ɑ sˤ ɑ  t ɑ sˤ ɑ ɣ ɑ 
arabic_speech_corpus/wav/ARA NORM  1477.wav,sil z a w S b a r a sil w a t a z a w SS A r a sil w a t u0 z a' w S A z u1 n sil w a s a' zz u1 n sil t A S A rr u0 z a uu0 sil, z a w sˤ b a r a  w a t a z a w sˤ ɑ r a  w a t u z a w sˤ ɑ z o̞ n  w a s a z o̞ n  t ɑ sˤ ɑ r u z a u 
arabic_speech_corpus/wav/ARA NORM  0590.wav,sil w a < i0' nn a m u0 E a' dd a l a l b A T AA' l a t i0 sil r u0' bb a m aa y u0 b aa' l i0 g U0 f ii0' < I0 Z h aa' r i0 q UU0' w a t i0 s uu0' q I0 l E a' m a l i0 sil, w a ʔ i n a m u ʕ a d a l a l b ɑ t ɑ l a t i  r u b a m ɑ j u b ɑ l i ɣ o̞ f i ʔ i ðˤ h ɑ r i q u w a t i s u q i l ʕ a m a l i 
arabic_speech_corpus/wav/ARA NORM  0096.wav,sil w a < a' kk a d a t < a' nn a l g I0 n aa' < a D I0' m n a m a j m uu0 E aa' t i1 n l a' h u0 f a EE aa l ii0' y a t u1 n < a' k ^ a r u0 m i0' n a l g I0 n aa' < i0 l m u0 n f a' r i0 d i0 sil, w a ʔ a k a d a t ʔ a n a l ɣ i n ɑ ʔ a dˤ i m n a m a ʒ m u ʕ ɑ t ɪ n l a h u f a ʕ ɑ l i j a t o̞ n ʔ a k θ a r u m i n a l ɣ i n ɑ ʔ i l m u n f a r i d i 
arabic_speech_corpus/wav/ARA NORM  1616.wav,sil b a w s b a r a sil w a t a b a w ss a r a sil w a t i0 b a w S uu0' b i1 n sil w a s a' bb i1 n sil t a s a rr u0 b a uu0 sil, b a w s b a r a  w a t a b a w s a r a  w a t i b a w sˤ u b ɪ n  w a s a b ɪ n  t a s a r u b a u 
arabic_speech_corpus/wav/ARA NORM  0200.wav,sil w a < a' nn a l a' h aa s t i0 E m aa l aa' t i1 n m u0 t a E a dd i0' d a t a n w a y u0' m k i0 n u0 t a H w ii0' l u0 h aa < i0' l aa f a' nn i1 n sil, w a ʔ a n a l a h ɑ s t i ʕ m ɑ l ɑ t ɪ n m u t a ʕ a d i d a t a n w a j u m k i n u t a ħ w i l u h ɑ ʔ i l ɑ f a n ɪ n 
arabic_speech_corpus/wav/ARA NORM  1626.wav,sil ^ a' s b a r a sil w a t a ^ a' ss a r a sil w a t i0 ^ A S uu0' ^ i1 n sil w a s a' ^^ i1 n sil t a s a' rr u0 ^ a sil, θ a s b a r a  w a t a θ a s a r a  w a t i θ ɑ sˤ u θ ɪ n  w a s a θ ɪ n  t a s a r u θ a 
arabic_speech_corpus/wav/ARA NORM  0320.wav,sil w a y u0 s a' mm aa f ii0' < i0 ^ y uu0' b y aa sil $ a' h r a nn a s ii0 sil, w a j u s a m ɑ f i ʔ i θ j u b j ɑ  ʃ a h r a n a s i 
arabic_speech_corpus/wav/ARA NORM  1240.wav,sil t a kk A S A' ww a r a sil w a t a kk A' S A r a sil w a t u0' kk A S A sil t A S A' kk a sil, t a k ɑ sˤ ɑ w a r a  w a t a k ɑ sˤ ɑ r a  w a t u k ɑ sˤ ɑ  t ɑ sˤ ɑ k a 
arabic_speech_corpus/wav/ARA NORM  0022.wav,sil k a' m a E t a' b a r a t m u0 n A ZZ A' m a t u0 l E a' f w i0 dd a w l ii0' y a t u0 l q A r aa' r a l < i0 s r aa < ii0' l ii0 g A' y r a q AA n uu0 n ii0' y i1 n sil w a y a' j i0 b u0 < i0 l g AA' < u0 h uu0 f a' w r a n sil, k a m a ʕ t a b a r a t m u n ɑ ðˤ ɑ m a t u l ʕ a f w i d a w l i j a t u l q ɑ r ɑ r a l ʔ i s r ɑ ʔ i l i ɣ ɑ j r a q ɑ n u n i j ɪ n  w a j a ʒ i b u ʔ i l ɣ ɑ ʔ u h u f a w r a n 
arabic_speech_corpus/wav/ARA NORM  1348.wav,sil t A DD A w s a' ww a r a sil w a t A DD A' w s a r a sil w a t U0 DD A' w s a sil t a s I0 DD A uu0 sil, t ɑ dˤ ɑ w s a w a r a  w a t ɑ dˤ ɑ w s a r a  w a t o̞ dˤ ɑ w s a  t a s i dˤ ɑ u 
arabic_speech_corpus/wav/ARA NORM  0837.wav,sil t a nn uu0 s a' ww a r a sil w a t a nn uu0' s a r a sil w a t u0 nn uu0' s a sil t a s i0' nn uu0 sil, t a n u s a w a r a  w a t a n u s a r a  w a t u n u s a  t a s i n u 
arabic_speech_corpus/wav/ARA NORM  0546.wav,sil < u0' s d i0 l a ss i0 t aa' r u0 l a' y l a t a jj u0 m u0' E a t i0 E a' l a dd a' w r a t i0 rr aa b i0' E a t a E a' $ r a t a sil l i0 m i0 h r a j aa' n i0 s ii0' n a m aa H a' w D I0 l m u0 t a w a' ss I0 T I0 sil < a' ll a * i0 H t A D A n a' t h u0 l E AA S I0' m a t u0 l b i0 l j ii0 k ii0' y a t u0 b r uu0' k s i1 l sil m i0' n l x AA' m i0 s i0 < i0' l a ^^ aa' n i0 y a E a' $ a r a m i0' n d ii0 s a' m b a r k aa n uu0' n a l < a' ww a l sil, ʔ u s d i l a s i t ɑ r u l a j l a t a ʒ u m u ʕ a t i ʕ a l a d a w r a t i r ɑ b i ʕ a t a ʕ a ʃ r a t a  l i m i h r a ʒ ɑ n i s i n a m ɑ ħ a w dˤ i l m u t a w a s i t i  ʔ a l a ð i ħ t ɑ dˤ ɑ n a t h u l ʕ ɑ sˤ i m a t u l b i l ʒ i k i j a t u b r u k s ɪ l  m i n l x ɑ m i s i ʔ i l a θ ɑ n i j a ʕ a ʃ a r a m i n d i s a m b a r k ɑ n u n a l ʔ a w a l 
arabic_speech_corpus/wav/ARA NORM  1189.wav,sil t A DD U0 S A' ww a r a sil w a t A DD U0' S A r a sil w a t U0' DD U0 S A sil t A S A' DD U0 sil, t ɑ dˤ o̞ sˤ ɑ w a r a  w a t ɑ dˤ o̞ sˤ ɑ r a  w a t o̞ dˤ o̞ sˤ ɑ  t ɑ sˤ ɑ dˤ o̞ 
arabic_speech_corpus/wav/ARA NORM  1096.wav,sil f u0 k u0' ll a m aa z aa' d a t n A q AA' w a t u0 ** a' h a b i0 sil z aa' d a E i0 y aa' r u0 h u0 w a z aa' d a s i0' E r u0 h u0 sil, f u k u l a m ɑ z ɑ d a t n ɑ q ɑ w a t u ð a h a b i  z ɑ d a ʕ i j ɑ r u h u w a z ɑ d a s i ʕ r u h u 
arabic_speech_corpus/wav/ARA NORM  1632.wav,sil ^ a y s b a r a sil w a t a ^ a y ss a r a sil w a t i0 ^ a y S uu0' ^ i1 n sil w a s a' ^^ i1 n sil t a s a rr u0 ^ a ii0 sil, θ a j s b a r a  w a t a θ a j s a r a  w a t i θ a j sˤ u θ ɪ n  w a s a θ ɪ n  t a s a r u θ a i 
arabic_speech_corpus/wav/ARA NORM  0507.wav,sil w a m a' n H u0 t a < $ ii0' r a t i0 < I0 q AA' m a t i1 n l i0 $ a' x S I1 n w aa' H i0 d i1 n f A' q A T sil m i0' n * a' w i0 l m U0 q II0' m i0 sil, w a m a n ħ u t a ʔ ʃ i r a t i ʔ i q ɑ m a t ɪ n l i ʃ a x sˤ ɪ n w ɑ ħ i d ɪ n f ɑ q ɑ t  m i n ð a w i l m o̞ q ɪ m i 
arabic_speech_corpus/wav/ARA NORM  1249.wav,sil t a ll I0 S A' ww a r a sil w a t a ll I0' S A r a sil w a t u0' ll I0 S A sil t A S A' ll i0 sil, t a l i sˤ ɑ w a r a  w a t a l i sˤ ɑ r a  w a t u l i sˤ ɑ  t ɑ sˤ ɑ l i 
arabic_speech_corpus/wav/ARA NORM  1285.wav,sil t a < II0 S A' ww a r a sil w a t a < II0' S A r a sil w a t u0 << II0' S A sil t A' S A < ii0 sil, t a ʔ ɪ sˤ ɑ w a r a  w a t a ʔ ɪ sˤ ɑ r a  w a t u ʔ ɪ sˤ ɑ  t ɑ sˤ ɑ ʔ i 
arabic_speech_corpus/wav/ARA NORM  1087.wav,sil < i0' nn a tt a g A' yy u0 r a l m u0 n aa x II0' y a y u0' j b i0 r u0 d u0' w a l a l m a n T I0' q A t I0 j a m ii0' E a n sil E a' l aa < i0 j r aa' < i0 m u0 n AA q A' $ a t i1 n j aa' dd a t i1 n b i0 $ a' < n i0 l < a b n i0' y a t i0 l x A D r aa' < i0 sil w a nn u0 h uu0' D I0 b i0 l m u0 j t a m a E aa' t i0 l m u0 s t a d aa' m a t i0 sil, ʔ i n a t a ɣ ɑ j u r a l m u n ɑ x ɪ j a j u ʒ b i r u d u w a l a l m a n t i q ɑ t i ʒ a m i ʕ a n  ʕ a l ɑ ʔ i ʒ r ɑ ʔ i m u n ɑ q ɑ ʃ a t ɪ n ʒ ɑ d a t ɪ n b i ʃ a ʔ n i l ʔ a b n i j a t i l x ɑ dˤ r ɑ ʔ i  w a n u h u dˤ i b i l m u ʒ t a m a ʕ ɑ t i l m u s t a d ɑ m a t i 
arabic_speech_corpus/wav/ARA NORM  1669.wav,sil r uu0' s b a r a sil w a t a r uu0' ss a r a sil w a t i0 r UU0 S uu0' r i1 n sil w a s a' rr i1 n sil t a s a' rr u0 r uu0 sil, r u s b a r a  w a t a r u s a r a  w a t i r u sˤ u r ɪ n  w a s a r ɪ n  t a s a r u r u 
arabic_speech_corpus/wav/ARA NORM  1326.wav,sil t a ss aa s a' ww a r a sil w a t a ss aa' s a r a sil w a t u0 ss aa' s a sil t a s i0' ss a sil, t a s ɑ s a w a r a  w a t a s ɑ s a r a  w a t u s ɑ s a  t a s i s a 
arabic_speech_corpus/wav/ARA NORM  1042.wav,sil aa DD A' w < a E a' l a l m U0 q AA w a' m a t i0 $$ a E b ii0' y a t i0 l i0 l < i0 s t i0 E m aa' r i0 l f a r a n s ii0' y i0 sil f ii0' m a n T I0' q A t I0 l q A b aa' < i0 l i0 < a w aa' x I0 r a < a r b a E ii0 n ii0 y aa' t i0 l q A' r n i0 tt aa' s i0 E a E a' $ a r a sil, ɑ dˤ ɑ w ʔ a ʕ a l a l m o̞ q ɑ w a m a t i ʃ a ʕ b i j a t i l i l ʔ i s t i ʕ m ɑ r i l f a r a n s i j i  f i m a n t i q ɑ t i l q ɑ b ɑ ʔ i l i ʔ a w ɑ x i r a ʔ a r b a ʕ i n i j ɑ t i l q ɑ r n i t ɑ s i ʕ a ʕ a ʃ a r a 
arabic_speech_corpus/wav/ARA NORM  0971.wav,sil w a t a x A' rr a j a f ii0' h aa < a l k a ^ ii0' r u0 m i0' n r u0 m uu0' z i0 l f a l s a' f a t i0 sil w a dd ii0' n i0 w a l < a' d a b i0 l E a r a b ii0' y i0 sil, w a t a x ɑ r a ʒ a f i h ɑ ʔ a l k a θ i r u m i n r u m u z i l f a l s a f a t i  w a d i n i w a l ʔ a d a b i l ʕ a r a b i j i 
arabic_speech_corpus/wav/ARA NORM  1289.wav,sil t a yy I0 S A' ww a r a sil w a t a yy I0' S A r a sil w a t u0' yy I0 S A sil t A S A' yy i0 sil, t a j i sˤ ɑ w a r a  w a t a j i sˤ ɑ r a  w a t u j i sˤ ɑ  t ɑ sˤ ɑ j i 
arabic_speech_corpus/wav/ARA NORM  0094.wav,sil w a t a w A' SS A l a l b aa' H i0 ^ u0 l m u s ii0 q ii0' y u0 l < a l m AA n ii0' y u0 sil k UU1' n ^ i1 r k r u1 y d s sil < i0' l aa h aa' * i0 h i0 nn a t ii0' j a t i0 b a' E d a < i0 j r aa' < i0 h i0 t a j r i0' b a t a n sil E a' l aa m a j m uu0' E a t i0 m u0 g A nn ii0' n a f ii0' j a' w q A t I1 n m uu0 s ii0 q II0' y a t i1 n sil, w a t a w ɑ sˤ ɑ l a l b ɑ ħ i θ u l m u s i q i j u l ʔ a l m ɑ n i j u  k o̞ n θ ɪ r k r o̞ j d s  ʔ i l ɑ h ɑ ð i h i n a t i ʒ a t i b a ʕ d a ʔ i ʒ r ɑ ʔ i h i t a ʒ r i b a t a n  ʕ a l ɑ m a ʒ m u ʕ a t i m u ɣ ɑ n i n a f i ʒ a w q ɑ t ɪ n m u s i q ɪ j a t ɪ n 
arabic_speech_corpus/wav/ARA NORM  0237.wav,sil m u0 l a' xx I0 S A n q I0 SS A' t a h aa f ii0' ^ a l aa' ^ i0 k a l i0 m aa' t i1 n sil < a l f a' nn u0 sil w a rr i0 s aa' l a t u0 sil w a l E aa' < i0 d u0 l m aa dd ii0' y u0 sil, m u l a x i sˤ ɑ n q i sˤ ɑ t a h ɑ f i θ a l ɑ θ i k a l i m ɑ t ɪ n  ʔ a l f a n u  w a r i s ɑ l a t u  w a l ʕ ɑ ʔ i d u l m ɑ d i j u 
arabic_speech_corpus/wav/ARA NORM  0522.wav,sil w a' l a m y u0 x A' yy i1 b m i0' s ii0 < aa m aa' l a m u0 H i0 bb ii0' h i0 w a n a' j a H a m i0' n f u0' r S A t I1 n f a r d ii0' y a t i1 n sil f ii0' m u0 b aa g A' t a t i0 l H aa' r i0 s i1 l < a l < ii0 r aa n ii0' y i0 < a l m u0 t a < a' ll I0 q I0 f i0 dd A q II0' q A t I0 l < uu0' l aa sil m i0' n a l w A' q t i0 b a' d a l i0 DD AA' < i0 E i0 sil l i0 y u0 s a' jj i0 l a h a d a' f a h u0 ^^ aa' n ii0 f i0 l b U0 T UU0' l a t i0 sil, w a l a m j u x ɑ j ɪ b m i s i ʔ ɑ m ɑ l a m u ħ i b i h i w a n a ʒ a ħ a m i n f u r sˤ ɑ t ɪ n f a r d i j a t ɪ n  f i m u b ɑ ɣ ɑ t a t i l ħ ɑ r i s ɪ l ʔ a l ʔ i r ɑ n i j i ʔ a l m u t a ʔ a l i q i f i d ɑ q ɪ q ɑ t i l ʔ u l ɑ  m i n a l w ɑ q t i b a d a l i dˤ ɑ ʔ i ʕ i  l i j u s a ʒ i l a h a d a f a h u θ ɑ n i f i l b o̞ t u l a t i 
arabic_speech_corpus/wav/ARA NORM  0212.wav,sil k a * aa' l i0 k a h uu0 a l H aa' l u0 f i0 l m a d ii0' n a t i0 l m u0 n a ww a' r a t ii0 sil l aa' k i1 n m a' E a T A' q s i1 n g AA' < i0 m i1 n j u0 z < ii0' y a n sil, k a ð ɑ l i k a h u a l ħ ɑ l u f i l m a d i n a t i l m u n a w a r a t i  l ɑ k ɪ n m a ʕ a t ɑ q s ɪ n ɣ ɑ ʔ i m ɪ n ʒ u z ʔ i j a n 
arabic_speech_corpus/wav/ARA NORM  0556.wav,sil w u0' l i0 d a t f aa a t i1 n < a' H m a d H a m aa' m a y a' w m a ss aa' b i0 E i0 m aa' y uu0 < a yy aa' r sil < a' l f u1 n w a t i0' s E u0 m i0' < a t i1 n w a w aa' H i0 d u1 n w a ^ a l aa ^ uu0' n a sil, w u l i d a t f ɑ a t ɪ n ʔ a ħ m a d ħ a m ɑ m a j a w m a s ɑ b i ʕ i m ɑ j u ʔ a j ɑ r  ʔ a l f o̞ n w a t i s ʕ u m i ʔ a t ɪ n w a w ɑ ħ i d o̞ n w a θ a l ɑ θ u n a 
